x,y,xvel,yvel
-1732,1959,488,-24
-1728,1961,780,320
-1725,1962,441,-68
-1722,1963,40,-59
-1721,1964,200,83
-1721,1963,-20,-288
-1720,1963,-77,-257
-1719,1963,-108,-139
-1717,1961,170,-515
-1715,1961,362,-323
-1713,1960,347,7
-1712,1961,256,51
-1711,1961,24,-46
-1711,1963,127,328
-1709,1964,346,-77
-1707,1965,366,-103
-1706,1965,-82,35
-1705,1966,-30,101
-1703,1966,374,86
-1701,1966,369,-331
-1699,1965,315,-340
-1698,1965,279,-361
-1697,1964,112,-358
-1696,1964,-13,-366
-1695,1963,-105,-181
-1694,1962,-119,-514
-1694,1961,98,-560
-1693,1959,108,-440
-1692,1957,61,-505
-1692,1955,41,-773
-1692,1952,-278,-806
-1692,1949,-338,-774
-1693,1947,-131,-502
-1694,1944,-199,-769
-1695,1942,-513,-788
-1696,1939,-528,-475
-1698,1937,-548,-463
-1699,1935,-570,-486
-1701,1932,-603,-782
-1703,1929,-612,-796
-1704,1927,-605,-802
-1706,1924,-622,-838
-1708,1921,-609,-871
-1710,2174,-593,-883
-1712,2171,-799,-785
-1714,2169,-515,-240
-1715,2168,-282,-164
-1715,2167,-283,-136
-1716,2167,-342,-249
-1716,2165,-232,-602
-1718,2163,-439,-390
-1720,2161,-398,-579
-1722,2160,-429,-224
-1725,2159,-880,-175
-1728,2158,-811,-325
-1731,2158,-856,97
-1733,2159,-782,107
-1734,2160,-133,266
-1735,2161,-252,-22
-1736,2162,-170,-71
-1737,2163,-181,-56
-1738,2164,-180,-46
-1739,2165,-220,-73
-1740,2166,-527,-78
-1742,2166,-547,-82
-1743,2167,-577,-19
-1745,2169,-548,256
-1746,2170,-153,361
-1747,2172,-330,131
-1747,2174,-348,372
-1748,1920,-811,-106
-1751,1920,-772,-283
-1752,2175,-17,-302
-1750,1920,201,96
-1748,1920,364,-271
-1747,1920,-308,-320
-1749,1920,-435,-72
-1751,1921,-418,-102
-1753,1922,-586,378
-1753,1923,48,16
-1753,1923,-363,-59
-1753,1924,-330,-87
-1754,1925,-311,-13
-1754,1926,-173,151
-1755,1929,8,243
-1755,1931,24,136
-1754,1933,67,367
-1754,1935,-105,139
-1753,1937,-32,136
-1752,1938,297,145
-1750,1941,359,172
-1748,1943,132,177
-1746,1945,191,228
-1744,1947,158,196
-1742,1950,241,240
-1739,1952,235,182
-1737,1954,243,346
-1734,1956,561,289
-1731,1957,461,283
-1727,1958,454,-26
-1724,1959,604,-110
-1721,1960,589,87
-1718,1960,801,-545
-1714,1959,547,-338
-1712,1959,-18,30
-1712,1959,-377,-168
-1711,1959,-78,3
-1710,1959,83,-45
-1709,1959,368,-130
-1708,1958,120,-628
-1707,1955,9,-783
-1707,1952,-289,-792
-1708,1950,-308,-396
-1708,1948,-287,-398
-1708,1946,-293,-427
-1708,1944,36,-472
-1708,1941,-314,-782
-1709,1939,-365,-814
-1709,1936,-152,-806
-1710,1933,-236,-868
-1712,1930,-390,-691
-1714,1926,-624,-828
-1716,1923,-511,-859
-1719,1920,-814,-799
-1722,2174,-496,-394
-1724,2172,-831,-602
-1728,2171,-888,-559
-1731,2169,-677,-252
-1734,2168,-891,-186
-1737,2167,-754,-356
-1741,2167,-739,-323
-1745,2166,-1078,-179
-1749,2165,-865,-175
-1751,2165,-450,-362
-1753,2164,-636,-297
-1754,2164,-222,-322
-1755,2164,-188,-318
-1756,2163,-198,-286
-1758,2163,-244,-265
-1758,2164,-176,64
-1759,2164,-148,-348
-1761,2163,-402,-324
-1763,2163,-634,-313
-1765,2162,-626,-287
-1766,2162,-356,-260
-1767,2162,-563,-309
-1769,2162,-581,67
-1770,2163,-228,94
-1772,2163,-212,-110
-1773,2164,-190,-79
-1773,2165,-206,-43
-1775,2165,-543,33
-1776,2166,-157,-41
-1776,2167,-156,326
-1777,2169,-361,382
-1778,2171,-186,292
-1778,2173,-292,611
-1779,1920,-259,585
-1778,1923,69,630
-1778,1926,-107,575
-1777,1929,-24,434
-1776,1932,300,401
-1774,1935,300,580
-1772,1938,355,232
-1770,1940,158,177
-1768,1942,239,145
-1765,1944,253,367
-1763,1946,521,335
-1760,1948,616,313
-1757,1949,632,260
-1754,1950,412,-37
-1750,1952,446,-38
-1747,1953,435,-56
-1743,1954,489,-30
-1739,1955,462,265
-1736,1956,569,-95
-1734,1957,381,13
-1732,1957,364,-274
-1730,1956,338,-282
-1729,1956,-96,39
-1728,1956,-101,-324
-1727,1956,-25,-299
-1725,1956,278,8
-1724,1956,-18,35
-1723,1956,-30,65
-1722,1957,23,-88
-1721,1958,-51,334
-1720,1959,277,124
-1719,1960,-60,76
-1718,1960,-3,20
-1717,1960,335,-109
-1715,1961,135,-312
-1713,1960,334,-323
-1711,1960,301,-339
-1710,1959,75,-327
-1709,1959,-29,-190
-1709,1958,121,-185
-1708,1957,124,-216
-1707,1956,-113,-574
-1707,1954,116,-600
-1706,1952,-95,-158
-1706,1950,40,-812
-1706,1947,-286,-891
-1706,1944,-356,-880
-1707,1941,-144,-809
-1707,1938,-218,-699
-1709,1935,-539,-671
-1710,1931,-589,-882
-1712,1929,-570,-477
-1714,1926,-426,-457
-1716,1924,-469,-399
-1718,1922,-778,-608
-1721,1921,-811,-559
-1724,2175,-808,-526
-1727,2174,-867,-240
-1730,2173,-729,-205
-1734,2172,-1026,-162
-1738,2171,-1077,-363
-1742,2171,-739,-310
-1746,2171,-723,330
-1749,2172,-879,-98
-1751,2173,-231,36
-1752,2172,-362,-378
-1752,2173,51,126
-1752,2173,-344,116
-1753,2174,-178,-283
-1754,2173,-209,-352
-2060,1923,0,0
-2060,1923,0,0
-2060,1923,0,0
-2060,1923,0,0
-2060,1923,0,0
-2060,1923,0,0
-2060,1923,0,0
-2060,1923,0,0
-2060,1923,-303,6
-2060,1923,-347,43
-2061,1923,-299,14
-2061,1923,-292,28
-2061,1924,-294,28
-2061,1924,-286,26
-2062,1924,-291,21
-2062,1924,-303,17
-2062,1924,-308,13
-2086,1929,-534,56
-2088,1930,-523,58
-2089,1930,-534,68
-2090,1930,-240,61
-2092,1931,-525,70
-2093,1931,-251,63
-2094,1931,-249,63
-2095,1932,-192,64
-2096,1931,-173,-358
-2097,1931,-132,-340
-2098,1931,-358,-314
-2098,1930,-355,-302
-2099,1930,-278,-295
-2099,1930,-167,116
-2100,1931,-375,48
-2100,1931,-337,45
-2101,1931,-317,40
-2101,1931,0,-313
-2101,1932,-300,103
-2101,1932,-283,66
-2101,1932,-274,61
-2101,1933,-272,62
-2100,1936,4,5
-2100,1936,1,2
-2100,1937,0,0
-2100,1937,0,0
-2100,1937,0,0
-2100,1937,0,0
-2100,1937,0,0
-2100,1937,0,0
-2100,1937,1,7
-2100,1937,44,39
-2100,1937,72,27
-2099,1937,32,1
-2099,1937,29,-273
-2099,1937,16,-278
-2099,1937,-338,-127
-2100,1938,-337,5
-2100,1937,-323,-337
-2101,1936,5,1
-2100,1937,-13,-56
-2099,1938,86,-123
-2099,1938,48,117
-2099,1938,-308,12
-2100,1939,-307,19
-2099,1939,256,103
-2098,1939,270,52
-2097,1939,-27,18
-2096,1939,-36,-260
-2094,1939,-21,-260
-2071,1945,565,-13
-2068,1946,399,-5
-2064,1947,445,-51
-2061,1948,423,125
-2058,1949,405,-177
-2054,1948,475,-361
-2051,1948,157,126
-2050,1948,-37,85
-2049,1949,-69,103
-1792,1949,-124,74
-1791,1950,319,-299
-1789,1949,133,-375
-1787,1948,375,-185
-1785,1947,318,-203
-1784,1946,-8,-203
-1783,1946,-69,62
-1782,1946,-35,49
-1781,1945,-63,-256
-1780,1943,119,-403
-1779,1941,122,-462
-1778,1939,51,-886
-1778,1936,51,-819
-1778,1933,-324,-656
-1779,1930,-148,-883
-1780,1927,-202,-842
-1781,1924,-247,-701
-1782,1920,-555,-665
-1784,2173,-638,-893
-1786,2170,-636,-473
-1788,2168,-470,-456
-1790,2166,-387,-516
-1792,2165,-437,-555
-2051,2163,-666,-460
-2054,2161,-717,-385
-2057,2159,-494,-185
-2059,2159,-624,-371
-2061,2158,-566,-572
-2062,2156,-615,-607
-2064,2154,-522,-392
-2066,2152,-389,-585
-2067,2151,-566,-536
-2069,2149,-218,-640
-2069,2147,-369,-406
-2070,2145,-159,-423
-2071,2143,-160,-605
-2072,2142,-382,-571
-2072,2140,50,-632
-2072,2138,-372,-568
-2072,2137,-142,-561
-2073,2135,-166,-545
-2073,2134,-343,-237
-2074,2133,-220,-151
-2075,2133,-254,-340
-2077,2132,-254,-264
-2078,2132,-225,43
-2079,2132,-337,-382
-2079,2132,-532,-285
-2080,2132,-229,33
-2081,2132,-214,39
-2082,2133,-221,66
-2083,2133,-214,92
-2084,2133,-381,104
-2085,2134,-217,-16
-2086,2136,-225,270
-2087,2137,-216,295
-2088,2139,-378,162
-2088,2141,-314,144
-2089,2143,-591,310
-2092,2144,-492,94
-2094,2143,-397,-525
-2094,2143,296,99
-2092,2144,234,-124
-2090,2144,276,0
-2090,2144,-177,-301
-2092,2144,-454,103
-2094,2144,-449,-279
-2096,2144,-173,-518
-2096,2143,-193,-119
-2097,2143,-384,95
-2098,2144,-161,94
-2099,2144,-246,-122
-2100,2146,-359,171
-2100,2148,-271,188
-2100,2150,58,250
-2100,2153,108,246
-2099,2155,107,607
-2099,2158,-90,537
-2098,2161,-88,203
-2097,2163,-35,179
-2095,2165,338,166
-2093,2167,232,212
-2090,2169,599,383
-2087,2171,612,279
-2084,2172,612,-101
-2081,2173,604,90
-2078,2173,631,33
-2075,2173,612,-284
-2072,2173,579,-320
-2069,2172,392,-379
-2066,2172,600,-147
-2063,2171,414,-406
-2059,2169,514,-246
-2058,2168,-52,28
-2057,2168,64,58
-2057,2168,67,-352
-2056,2168,-46,-321
-2055,2168,270,67
-2054,2168,-27,100
-2053,2169,262,-86
-2051,2170,331,-111
-2049,2171,397,-84
-1790,2171,568,-159
-1789,2170,284,-146
-1787,2170,-45,-188
-1786,2169,-73,-248
-1785,2168,259,-290
-1784,2167,-62,-559
-1783,2165,-104,-617
-1782,2163,112,-457
-1782,2161,93,-499
-1782,2158,48,-721
-1782,2154,-308,-1028
-1782,2150,-383,-747
-1783,2147,-154,-642
-1784,2144,-180,-859
-1785,2140,-524,-650
-1787,2138,-462,-638
-1789,2137,-539,-327
-1790,2136,-217,-365
-1791,2135,-599,-375
-2049,2135,-474,-180
-2051,2133,-493,-597
-2054,2132,-855,-154
-2057,2131,-509,-138
-2059,2131,-477,-382
-2061,2130,-780,-355
-2064,2130,-779,39
-2067,2130,-1043,-285
-2071,2130,-727,15
-2074,2130,-890,58
-2077,2130,-849,102
-2080,2131,-874,-112
-2083,2132,-845,331
-2086,2134,-640,-89
-2087,2134,-526,-315
-2088,2134,-344,-106
-2089,2135,-250,-92
-2090,2135,-543,41
-2092,2136,-248,7
-2093,2136,-566,-263
-2095,2136,-418,-107
-2097,2137,-500,105
-2100,2137,-456,17
-2102,2136,-444,-137
-2104,2136,-403,-187
-2104,2135,127,-359
-2103,2134,-65,-146
-2103,2133,-523,-235
-2105,2132,-425,-201
-2107,2132,-439,-74
-2109,2132,-248,-322
-2110,2133,-531,-20
-2111,2134,-235,-32
-2112,2135,-361,122
-2113,2136,-377,290
-2114,2137,-189,312
-2114,2139,-282,201
-2114,2141,14,174
-2114,2143,59,181
-2114,2146,116,193
-2113,2148,-13,615
-2112,2151,335,563
-2110,2154,273,171
-2109,2156,360,379
-2107,2158,186,347
-2104,2159,183,279
-2102,2160,559,-19
-2099,2161,543,-46
-2096,2162,611,-48
-2093,2163,410,-69
-2089,2164,484,-61
-2086,2165,509,-114
-2082,2166,791,94
-2078,2166,476,-231
-2074,2165,458,-191
-2071,2164,170,-315
-2070,2165,264,121
-2068,2165,-35,-106
-2068,2165,115,-263
-2067,2165,-101,22
-2066,2165,-29,65
-2065,2166,262,89
-2064,2166,355,81
-2062,2166,382,52
-2060,2167,373,-265
-2058,2167,167,-101
-2056,2167,173,-301
-2054,2167,382,-315
-2053,2167,-71,-322
-2052,2166,-23,-155
-2051,2166,362,-304
-2049,2166,269,-528
-1792,2164,-82,-547
-1791,2163,-114,-631
-1791,2161,110,-441
-1790,2159,-57,-640
-1790,2156,7,-851
-1789,2153,-277,-819
-1790,2151,-341,-834
-1790,2148,-156,-798
-1791,2145,-238,-823
-2049,2142,-546,-798
-2050,2139,-591,-807
-2052,2137,-563,-443
